1,833742,天秦装备,详细,0.63,2.13亿,-4.31,88.32,5255万,-14.16,85.08,4.34,15.35,0.5592,38.36,不分配不转增,-,09-22,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/833742.html
102,003001,中岩大地,详细,1.76,10.24亿,34.92,-,1.29亿,39.87,-,6.9841,28.73,1.3234,23.25,-,工程建设,09-02,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/003001.html
103,003000,华文食品,详细,-,8.95亿,11.17,-,1.18亿,2.85,-,1.7904,19.62,0.5254,30.69,-,食品饮料,09-02,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/003000.html
104,873508,韫昊电器,详细,0.08,1914万,-8.53,-,28.62万,887.88,-,1.2033,6.25,-0.0645,22.68,-,-,09-01,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/873508.html
105,833637,福建三星,详细,0.57,1.93亿,-0.01,-,4183万,17.81,-,3.92,14.62,0.7486,38.19,10派3.50,-,09-01,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/833637.html
106,831571,ST洋股,详细,-0.2251,-,-,-,-1053万,66.67,-,0.2318,-,0,-,-,-,09-01,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/831571.html
107,688559,海目星,详细,0.97,10.31亿,28.75,-,1.46亿,74.63,-,4.3626,25.06,0.9423,36.25,-,专用设备,09-01,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/688559.html
108,603112,华翔股份,详细,0.47,20.48亿,2.64,-,1.74亿,23.76,-,3.1362,15.98,0.2771,22.33,-,金属制品,09-01,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/603112.html
109,003006,百亚股份,详细,0.33,11.49亿,19.59,-,1.28亿,43.43,-,1.8197,20.02,0.3429,45.91,-,造纸印刷,09-01,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/003006.html
110,873200,ST容德,详细,0.0341,1793万,-19.91,-,43.2万,-28.89,-,1.1976,2.88,0.0063,15.86,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/873200.html
111,871642,通易航天,详细,0.525,9087万,11.99,-31.08,3262万,45.00,-80.09,1.6,36.98,0.7954,74.46,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/871642.html
112,870790,蓝色星际,详细,0.29,3.04亿,11.64,-,5656万,15.01,-,2.37,13.23,0.0922,53.22,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/870790.html
113,870645,ST火柴,详细,-0.22,2.21亿,43.10,-,-2032万,-185.90,-,1.23,-16.52,-0.0755,88.45,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/870645.html
114,839295,金百汇,详细,0.49,1.41亿,70.62,278.72,2560万,148.07,491.94,1.6,36.13,0.1541,33.85,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/839295.html
115,838790,卡尔股份,详细,0.83,3.25亿,18.78,-,4959万,15.14,-,3.64,24.33,1.1208,30.88,10派4.00,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/838790.html
116,837684,英妮股份,详细,-0.93,75.69万,-99.06,-,-4670万,2462,-,1.22,1007,0.0302,-42.10,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/837684.html
117,836856,ST华煜,详细,-1.14,7.54万,-90.18,-,-4444万,-949.99,-,0.17,-153.14,-0.0989,30.50,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/836856.html
118,836464,华成智云,详细,0.65,1.18亿,18.75,-,2583万,138.28,-,2.92,24.85,-0.0842,41.53,10送4.204809转2.79519,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/836464.html
119,835890,圣石激光,详细,-0.27,8460万,28.29,-,-577万,-291.45,-,1.3,-19.07,-0.4511,36.77,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/835890.html
120,835811,唯达技术,详细,0.57,1.19亿,45.21,-,2100万,1006,-,4.43,13.95,-0.2812,45.90,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/835811.html
121,835598,ST云上,详细,0.49,1.34亿,132.92,-,1838万,-1.94,-,2.44,22.23,-0.1369,20.43,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/835598.html
122,835457,建科集团,详细,1.02,2.96亿,59.90,-,5791万,12.42,-,6.6,16.47,0.6383,44.09,10派3.00,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/835457.html
123,835334,中科迈德,详细,-0.0099,2941万,-38.65,-,-23.86万,98.78,-,0.63,-1.56,-0.088,29.77,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/835334.html
124,835131,世纪坐标,详细,-1.25,629万,-71.63,-,-750万,-7485,-,0.45,-118.36,0.533,15.94,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/835131.html
125,833427,华维设计,详细,0.8,1.9亿,20.99,-,4976万,31.56,-,1.99,38.69,0.543,46.79,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/833427.html
126,832958,艾芬达,详细,0.62,5.9亿,0.77,31.92,4005万,-12.20,-9.32,4.258,15.60,0.5657,27.53,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/832958.html
127,832885,星辰科技,详细,0.36,9507万,16.22,-,2269万,27.60,-,2.44,15.16,0.1543,53.46,10派1.80,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/832885.html
128,832404,兴邦光电,详细,-0.26,5532万,-8.70,-,-610万,74.00,-,0.38,-50.35,0.3385,26.88,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/832404.html
129,831726,朱老六,详细,0.32,1.89亿,-9.95,-,2455万,-39.16,-,2.44,12.55,0.7518,32.00,10派2.60,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/831726.html
130,688390,固德威,详细,1.56,9.45亿,13.15,-,1.03亿,83.47,-,6.3454,27.79,2.2921,40.50,-,电力行业,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/688390.html
131,605358,立昂微,详细,0.36,11.92亿,-2.53,-,1.28亿,-29.08,-,4.2053,8.77,1.0648,37.31,-,电子元件,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/605358.html
132,430242,蓝贝望,详细,-1.18,575万,-65.00,-,-2541万,-128.28,-,0.96,-76.12,-0.0545,16.09,不分配不转增,-,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/430242.html
133,300882,万胜智能,详细,0.64,5.68亿,10.32,-,7528万,16.51,-,3.2377,21.87,1.7962,28.23,-,仪器仪表,08-31,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/300882.html
134,002491,通鼎互联,详细,-1.6829,35.39亿,-20.40,-37.40,-21.23亿,-476.08,-4769,2.28,-52.91,0.3683,17.55,不分配不转增,通讯行业,08-29,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/002491.html
135,871177,邦禾生态,详细,0.001,5962万,-45.99,133.07,6.38万,-98.78,-227.10,1.5877,0.06,-0.1902,15.05,不分配不转增,-,08-28,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/871177.html
136,871129,天济草堂,详细,0.4752,3.2亿,-10.77,-,3327万,-24.48,-,2.49,21.46,0.4453,85.55,10派1.00,-,08-28,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/871129.html
137,839826,飞沃科技,详细,1.92,5.26亿,92.69,-,6628万,102.14,-,8.02,37.18,0.0677,31.37,不分配不转增,-,08-28,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/839826.html
138,837608,ST阳光坊,详细,-0.24,113万,-66.48,-,-537万,17.27,-,1.07,-19.89,0.0064,-48.48,不分配不转增,-,08-28,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/837608.html
139,837175,轩创国际,详细,-0.76,1659万,-22.40,-,-539万,-37.78,-,0.58,-79.59,0.0762,37.37,不分配不转增,-,08-28,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/837175.html
140,834815,巨东股份,详细,0.32,36.74亿,-9.94,-,6722万,-32.38,-,3.13,10.78,-0.8798,8.66,不分配不转增,-,08-28,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/834815.html
141,833988,中成发展,详细,1.1,3.57亿,54.90,-,6387万,113.65,-,3.43,36.05,0.8447,33.17,10送10.00派1.00,-,08-28,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/833988.html
142,688378,奥来德,详细,2.11,3.01亿,14.57,-,1.09亿,22.01,-,8.2248,32.35,2.5722,61.39,-,专用设备,08-28,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/688378.html
143,600145,*ST新亿,详细,0.0083,1038万,-22.44,420.14,1239万,150.28,1058,0.4156,2.04,0,78.46,不分配不转增,综合行业,08-28,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/600145.html
144,873507,华春网络,详细,0.17,1264万,31.79,-,344万,1218,-,1.261,14.65,0.3205,62.07,-,-,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/873507.html
145,871553,凯腾精工,详细,0.39,3.41亿,3.86,7.05,4962万,141.40,228.10,1.84,22.87,0.5295,47.74,10派1.00,-,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/871553.html
146,871376,印加股份,详细,-0.13,4821万,-32.80,-,-1363万,65.24,-,0.7,-16.93,0.3992,34.44,不分配不转增,-,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/871376.html
147,838607,亚达系统,详细,0.43,3.67亿,53.40,-,3131万,236.44,-,1.85,25.09,0.571,29.10,不分配不转增,-,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/838607.html
148,834520,万佳安,详细,0.97,10.6亿,109.39,-,8327万,39.57,-,9.55,11.77,0.4612,27.02,不分配不转增,-,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/834520.html
149,833932,奥雷德,详细,0.1,1.29亿,10.21,-,2587万,-74.88,-,2.03,6.09,-0.0246,57.61,10派0.35,-,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/833932.html
150,830917,网波股份,详细,0.07,5979万,42.25,-,300万,164.67,-,0.62,3.93,0.1609,42.41,不分配不转增,-,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/830917.html
151,688056,莱伯泰科,详细,1.23,3.81亿,8.70,-,6132万,2.52,-,6.5346,18.79,1.0311,46.31,-,仪器仪表,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/688056.html
152,605009,豪悦护理,详细,3.94,19.53亿,34.76,-,3.15亿,70.35,-,7.9822,65.39,5.3478,30.36,-,造纸印刷,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/605009.html
153,300881,盛德鑫泰,详细,0.93,9.05亿,3.53,-,6988万,14.17,-,4.966,20.69,1.3204,17.47,-,金属制品,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/300881.html
154,300880,迦南智能,详细,0.74,4.95亿,13.48,-,7415万,33.32,-,2.8485,29.92,0.8986,28.14,-,仪器仪表,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/300880.html
155,300879,大叶股份,详细,0.68,9.88亿,26.16,-,8148万,30.34,-,3.9873,18.61,-0.362,22.49,-,机械行业,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/300879.html
156,300362,天翔环境,详细,-4.2955,4.1亿,16.84,613.83,-18.23亿,-4.51,-176.33,-3.8894,-233.82,-0.0205,8.78,不分配不转增,机械行业,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/300362.html
157,002473,ST圣莱,详细,-0.8057,9482万,-35.66,-21.78,-1.29亿,-1167,-215.63,1.057,-13.87,-0.5599,-24.31,不分配不转增,家电行业,08-27,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/002473.html
158,872180,英华融泰,详细,0.41,9428万,14.61,-,2043万,30.15,-,1.76,22.23,0.4665,57.50,10派3.125,-,08-26,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/872180.html
159,836033,元潮科技,详细,-0.2,93.84万,-70.70,-,-624万,-227.64,-,0.82,-21.81,-0.06,87.19,不分配不转增,-,08-26,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/836033.html
160,834343,华凯保险,详细,-0.39,3.71亿,-32.65,-,-1374万,-34.11,-,2.58,-117.62,-0.0496,15.01,不分配不转增,-,08-26,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/834343.html
161,834221,华畅科技,详细,0.14,8484万,13.37,-,357万,-14.29,-,1.48,9.71,0.2909,25.87,10派1.00,-,08-26,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/834221.html
162,833055,旭域股份,详细,0.49,2.66亿,29.42,-,2916万,28.09,-,3.46,15.42,0.0725,32.44,不分配不转增,-,08-26,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/833055.html
163,688550,瑞联新材,详细,2.82,9.9亿,15.60,-,1.48亿,56.87,-,12.77,23.39,2.7442,39.67,-,材料行业,08-26,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/688550.html
164,300885,海昌新材,详细,0.99,1.83亿,8.81,-,5956万,29.36,-,5.0165,21.96,1.2397,43.55,-,金属制品,08-26,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/300885.html
165,872235,瀚天智能,详细,0.25,1.71亿,60.70,-,1358万,21.81,-,1.44,18.27,0.1146,21.65,10派1.30,-,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/872235.html
166,837663,明阳科技,详细,0.81,1.19亿,-5.86,-,3139万,-3.18,-,3.9,22.47,0.9139,48.86,10派10.60,-,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/837663.html
167,837212,智新电子,详细,0.68,2.51亿,5.49,-,2927万,26.39,-,4.02,18.17,1.1449,25.32,10转10.00派3.00,-,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/837212.html
168,836976,杰思股份,详细,-0.46,1.4亿,-7.79,-,-1834万,-442.14,-,1.98,-20.95,-0.1585,15.48,不分配不转增,-,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/836976.html
169,836961,西磁磁业,详细,0.38,8873万,2.01,-,1320万,-24.77,-,1.44,20.19,0.2901,36.04,10派0.581959,-,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/836961.html
170,834617,飞博共创,详细,0.4,1.5亿,37.19,-,3418万,60.35,-,1.69,23.29,0.3235,53.86,10派2.906977,-,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/834617.html
171,688513,苑东生物,详细,1.21,9.47亿,23.22,-,1.09亿,-19.56,-,7.7494,17.54,1.5759,90.25,-,医药制造,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/688513.html
172,688017,绿的谐波,详细,0.65,1.86亿,-15.32,-,5848万,-10.13,-,6.996,9.70,0.3596,49.37,-,机械行业,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/688017.html
173,603565,中谷物流,详细,1.43,99亿,22.56,-,8.58亿,55.61,-,4.9266,33.49,2.8931,12.17,-,交运设备,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/603565.html
174,600634,*ST富控,详细,7.49,9.6亿,16.71,-0.78,43.13亿,178.29,2525,1.3045,-,0.1205,76.15,不分配不转增,软件服务,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/600634.html
175,430486,普金科技,详细,-0.02,6851万,-13.72,-,-118万,79.63,-,1.58,-1.25,0.5451,46.55,不分配不转增,-,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/430486.html
176,002998,优彩资源,详细,0.36,17.38亿,60.65,-7.22,8746万,-3.36,29.30,3.4166,11.03,0.7802,11.18,-,化纤行业,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/002998.html
177,000558,莱茵体育,详细,0.02,1.38亿,-80.38,83.95,2603万,142.59,630.11,1.0027,1.91,-0.0684,18.98,不分配不转增,房地产,08-25,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/000558.html
178,839574,中瑞医药,详细,0.86,5.42亿,18.81,-,3444万,56.20,-,3.45,29.53,-0.2276,10.94,不分配不转增,-,08-24,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/839574.html
179,837443,蓝天集团,详细,0.3,1.84亿,21.79,-4.44,2014万,59.42,-29.74,2.43,13.27,-0.3233,36.33,不分配不转增,-,08-24,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/837443.html
180,835721,豪恩智联,详细,0.33,2.7亿,-46.88,-,2013万,-40.18,-,2.11,15.74,0.9376,24.65,10派2.00,-,08-24,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/835721.html
181,835463,迈思汇智,详细,-0.32,862万,-31.65,-,-161万,-3889,-,0.76,-35.06,0.2191,37.46,不分配不转增,-,08-24,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/835463.html
182,688408,中信博,详细,1.59,22.82亿,10.04,-,1.62亿,66.85,-,8.7419,19.84,2.4858,24.18,-,机械行业,08-24,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/688408.html
183,688289,圣湘生物,详细,0.11,3.65亿,20.41,-,3948万,483.82,-,1.5485,7.28,0.0622,65.16,-,医疗行业,08-24,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/688289.html
184,688215,瑞晟智能,详细,1.49,2.47亿,48.01,-9.04,4470万,75.84,-48.38,4.1045,44.64,0.6134,41.80,-,交运物流,08-24,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/688215.html
185,002999,天禾股份,详细,0.42,90.12亿,25.33,-,7740万,-15.41,-,3.527,12.20,2.2121,8.04,-,化肥行业,08-24,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/002999.html
186,002997,瑞鹄模具,详细,0.99,10.53亿,20.89,-,1.36亿,49.57,-,3.7713,28.52,0.6388,24.87,-,专用设备,08-24,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/002997.html
187,002984,森麒麟,详细,1.28,45.79亿,9.65,-,7.41亿,51.63,-,6.2173,23.03,2.7447,32.17,-,塑胶制品,08-24,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/002984.html
188,002684,*ST猛狮,详细,0.27,13.23亿,20.24,58.82,1.52亿,105.47,399.31,0.1417,-602.23,0.9042,19.74,不分配不转增,电子元件,08-22,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/002684.html
189,873506,智慧交通,详细,0.71,7398万,13.62,-,1268万,21.24,-,1.9007,34.43,-0.2477,38.21,-,-,08-21,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/873506.html
190,870678,讯商科技,详细,0,532万,53.87,-,2.89万,102.16,-,0.76,0.59,0.1406,48.73,不分配不转增,-,08-21,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/870678.html
191,837375,丰江电池,详细,1.12,3亿,-0.71,-,6741万,-18.07,-,5.93,19.03,1.6332,46.05,10派5.00,-,08-21,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/837375.html
192,831621,中镁控股,详细,0.69,7.7亿,-6.76,-,7373万,-33.72,-,6.61,11.30,0.2996,27.82,10派2.00,-,08-21,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/831621.html
193,430539,扬子地板,详细,0.61,5.59亿,26.83,-15.76,6129万,10.78,-53.48,4.12,15.85,-0.0909,28.31,不分配不转增,-,08-21,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/430539.html
194,002470,*ST金正,详细,-0.21,113亿,-26.95,-94.76,-6.83亿,-262.10,-2182,2.9636,-6.75,-0.3345,20.27,不分配不转增,化肥行业,08-21,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/002470.html
195,002366,台海核电,详细,-0.74,5.1亿,-63.05,-40.24,-6.43亿,-291.46,-979.08,2.6699,-24.17,0.3137,-20.19,不分配不转增,机械行业,08-21,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/002366.html
196,873505,太基建设,详细,0.15,1.3亿,-9.88,-,484万,-30.48,-,1.5919,16.40,0.3581,18.13,-,-,08-20,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/873505.html
197,872093,大地牧业,详细,1.91,6.89亿,48.20,-,1.19亿,88.67,-,2.3,107.83,2.491,24.09,不分配不转增,-,08-20,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/872093.html
198,870241,二五八,详细,-0.45,7130万,48.33,-,-1893万,39.17,-,0.52,-113.99,-0.0871,83.54,不分配不转增,-,08-20,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/870241.html
199,837331,嘉德股份,详细,0.41,1.75亿,5.23,15.82,5975万,17.32,73.57,1.74,25.19,0.4382,43.32,不分配不转增,-,08-20,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/837331.html
200,835996,亿源药业,详细,0.3,1.54亿,26.30,-,1366万,-5.68,-,3.07,9.81,0.1462,14.33,不分配不转增,-,08-20,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/835996.html
201,835847,金钻石油,详细,0.15,2.01亿,166.75,-,622万,141.79,-,2.18,7.16,0.0151,11.69,不分配不转增,-,08-20,http://data.eastmoney.comhttp://data.eastmoney.com/bbsj/yjbb/835847.html
